mlb_id,Season,Name,ERA,RA,IP,HR,brls,GB%,HR/FB,WAR,FIP,xFIP,SIERA,rFIP,nFIP,xnFIP,nFIPwo,xnFIPwo,rnFIP,rnFIPwo,rxnFIP,rxnFIPwo
605280,2019.0,Clay Holmes,6.051724137931033,6.5172413793103425,38.66666666666668,4.0,5,0.598,0.154,-0.1,4.975558055175792,4.97,4.84,5.342513124310675,4.808751955543793,4.683336402450775,4.932818463334582,4.807402910241564,5.156679503509432,5.294898240197075,5.031263950416413,5.169482687104056
571882,2019.0,Derek Law,4.909090909090908,5.259740259740259,51.333333333333336,8.0,7,0.51,0.18600000000000003,-0.1,5.126028274611529,4.77,4.81,5.492983343746412,5.198246864944908,4.458198255709154,5.146005873735783,4.405957264500029,5.573439886765053,5.5152397815407515,4.833391277529299,4.7751911723049965
670712,2019.0,Michael Brosseau,4.5,4.5,4.0,1.0,0,0.529,0.16699999999999998,-0.1,7.21693736552062,6.96,5.97,7.583892434655503,6.3068466565531045,3.0568466565531045,6.871715199480093,3.6217151994800925,6.569987954674717,7.199290880889223,3.3199879546747173,3.9492908808892233
667498,2019.0,Robert Dugger,4.5,6.0,12.0,3.0,2,0.41200000000000003,0.214,-0.1,6.550270698853954,5.63,5.18,6.917225767988837,5.951194055244715,4.272880675702601,5.784428498326879,4.106115118784766,6.249812633427388,6.06402418003541,4.571499253885275,4.385710800493297
664034,2019.0,Ty France,4.5,4.5,2.0,1.0,1,0.375,0.2,-0.1,9.71693736552062,8.2,7.38,10.083892434655503,9.838434630103418,8.053494491477078,8.909487068056928,7.124546929430588,10.219248855342032,9.184336526773492,8.434308716715694,7.399396388147154
518693,2019.0,Sam Freeman,4.5,4.5,2.0,1.0,1,0.444,0.5,-0.1,12.71693736552062,8.21,8.47,13.083892434655503,14.271276765925776,12.486336627299437,13.58137605405561,11.79643591542927,14.81553485881488,14.046937382085712,13.030594720188542,12.261997243459373
608652,2019.0,Luke Farrell,4.153846153846155,4.153846153846155,4.333333333333332,2.0,2,0.1,0.28600000000000003,-0.1,8.063091211674468,5.29,4.73,8.43004628080935,7.763717443829698,6.11608039279,6.114822547294025,4.467185496254328,8.096523038108744,6.259539201067238,6.448885987069047,4.6119021500275394
570488,2019.0,Phillips Valdez,3.9375,3.9375,16.0,3.0,2,0.5329999999999999,0.231,-0.1,5.46693736552062,4.65,4.4,5.833892434655503,5.525401248975591,4.266666214319006,5.585418527067374,4.3266834924107895,5.899025275555854,5.965888706347877,4.640290240899269,4.707153671691292
608718,2019.0,Brent Suter,3.8571428571428568,3.8571428571428568,2.3333333333333335,1.0,1,0.7140000000000001,0.5,-0.1,7.074080222663477,3.21,2.93,7.44103529179836,8.115397937778264,6.585449247527117,6.614284487876569,5.084335797625421,8.601135802698007,6.928790797065096,7.071187112446861,5.398842106813948
591741,2019.0,Jose Osuna,3.8571428571428568,3.8571428571428568,2.3333333333333335,1.0,1,0.444,0.33299999999999996,-0.1,8.78836593694919,5.78,6.18,9.155321006084074,8.693081732044753,7.163133041793607,7.86430489508391,6.334356204832762,9.049167760839303,8.125852601571044,7.519219070588156,6.595903911319896
596035,2019.0,Reggie McClain,3.8571428571428568,3.8571428571428568,14.0,2.0,2,0.585,0.4,-0.1,5.288365936949192,4.15,4.83,5.655321006084074,4.7689177099291715,4.258934813178788,5.1398365927908625,4.62985369604048,5.076619477429668,5.489848964707468,4.566636580679285,4.979866067957085
642578,2019.0,Jose Rodriguez,4.05,4.05,6.666666666666667,3.0,3,0.429,0.429,-0.1,8.01693736552062,4.26,4.15,8.383892434655504,8.329869343158299,6.723423218394594,7.074752485067622,5.468306360303917,8.732520468025982,7.334232810786567,7.126074343262277,5.727786686022862
605143,2019.0,Ray Black,3.1153846153846163,3.1153846153846163,8.666666666666664,2.0,2,0.25,0.14300000000000002,-0.1,6.3323219809052365,6.55,5.43,6.69927705004012,6.285484484971226,5.461665959451377,6.190003989016873,5.366185463497024,6.647096815157324,6.540724888002135,5.823278289637475,5.716906362482286
573009,2019.0,Joe Mantiply,9.0,9.0,3.0,1.0,1,0.6,0.33299999999999996,-0.1,8.21693736552062,5.88,5.71,8.583892434655503,7.859847847466214,6.669887755048655,6.944097801996369,5.75413770957881,8.18606982363216,7.1658604483514985,6.9961097312146014,5.975900355933939
543135,2019.0,Nathan Eovaldi,6.230769230769231,6.438461538461539,43.333333333333336,10.0,11,0.44799999999999995,0.213,-0.1,5.61693736552062,4.78,4.6,5.983892434655504,5.709252509210904,5.103052131139071,5.4496168321289025,4.843416454057069,6.086737938774357,5.797485698791668,5.4805375607025235,5.191285320719835
541650,2019.0,Hernan Perez,3.0,3.0,3.0,1.0,1,0.5,0.25,-0.1,8.883604032187288,7.21,7.5,9.250559101322171,7.861162157783599,6.67120206536604,7.138174840372862,5.948214747955303,8.111487592555836,7.306029331231907,6.921527500138277,6.116069238814348
592229,2019.0,Dylan Covey,6.878980891719745,7.222929936305732,52.333333333333336,11.0,19,0.41600000000000004,0.18600000000000003,-0.1,6.102287683991958,5.62,5.65,6.46924275312684,6.746144912550726,7.437334875586378,6.86342233513267,7.554612298168322,7.186544580374754,7.317199802963865,7.877734543410405,8.008389765999517
656546,2019.0,Jeff Hoffman,7.345588235294118,7.345588235294118,45.333333333333336,13.0,16,0.353,0.22,-0.1,6.3051726596382665,5.17,4.85,6.67212772877315,7.224184863634657,6.824521236369007,6.735657809895658,6.3359941826300075,7.695971376013608,7.151718189493642,7.2963077487479575,6.7520545622279915
605218,2019.0,Carl Edwards Jr.,8.470588235294118,9.0,17.0,3.0,6,0.244,0.15,-0.1,5.746349130226502,5.8,5.33,6.1133041993613855,5.861645194119641,6.895805096265754,5.619717229129277,6.653877131275391,6.241752050277283,5.972227435731285,7.275911952423398,7.006387337877399
669060,2019.0,Bryse Wilson,6.750000000000001,7.714285714285715,18.666666666666664,4.0,5,0.33299999999999996,0.16699999999999998,-0.1,5.8955087940920485,5.68,5.58,6.262463863226932,6.044583162918271,5.784793802939875,5.685758809122886,5.42596944914449,6.428543100069915,6.028787761119039,6.168753740091519,5.768998401140644
476594,2019.0,Robert Stock,10.125000000000002,11.812500000000002,10.666666666666664,2.0,3,0.5,0.16699999999999998,-0.1,5.373187365520621,5.18,4.55,5.740142434655503,6.880320393893772,7.095041565916457,6.509814209042597,6.724535381065282,7.419193670249525,7.006423957319072,7.63391484227221,7.221145129341757
543359,2019.0,Dan Jennings,13.5,15.428571428571427,4.666666666666667,1.0,1,0.5,0.5,-0.1,7.288365936949191,5.36,5.61,7.655321006084074,12.756027749040255,11.99105340391468,12.208610612695106,11.44363626756953,13.746677341968681,13.136816498989333,12.981702996843108,12.37184215386376
594951,2019.0,Ryan O'Rourke,0.0,0.0,1.3333333333333337,0.0,0,0.0,0.0,-0.1,8.466937365520618,11.46,14.74,8.833892434655501,5.623531147424156,5.623531147424156,5.7220627725172735,5.7220627725172735,5.66613973206624,5.775910829735213,5.66613973206624,5.775910829735213
544928,2019.0,Tyler Lyons,10.799999999999999,10.799999999999999,5.0,2.0,2,0.214,0.33299999999999996,-0.1,7.816937365520619,5.01,4.67,8.183892434655503,10.183512464100703,8.755560353199632,10.214760511312248,8.786808400411177,10.82042203661517,10.855234539090203,9.3924699257141,9.427282428189132
664208,2019.0,Phil Maton,6.887755102040814,7.163265306122446,32.66666666666668,7.0,6,0.45299999999999996,0.21899999999999997,-0.2,5.390406753275721,4.56,4.45,5.757361822410605,5.505233818797372,4.451582339301982,5.492660757017193,4.439009277521804,5.885287176453092,5.871279909330829,4.831635696957703,4.81762842983544
658792,2019.0,Aaron Wilkerson,7.3125,7.3125,16.0,4.0,1,0.36700000000000005,0.154,-0.2,6.77943736552062,6.77,5.83,7.146392434655503,6.591130925060744,3.930513407732452,6.900430347563032,4.239812830234739,6.936605935672227,7.281187049445286,4.2759884183439345,4.620569532116994
542866,2019.0,Austin Adams,7.020000000000001,7.020000000000001,16.666666666666664,4.0,5,0.415,0.19,-0.2,6.996937365520621,6.39,6.01,7.363892434655504,7.182635296066946,6.891671212891143,6.7416611878199735,6.450697104644171,7.57077287179092,7.079496980825752,7.2798087886151155,6.788532897649949
670036,2019.0,Matthew Festa,5.6417910447761175,6.044776119402983,22.33333333333334,5.0,7,0.381,0.185,-0.2,6.12738512671465,5.63,4.97,6.494340195849532,6.069095150842271,6.114356556479491,5.719734369381075,5.764995775018296,6.429401100116948,6.04018884032479,6.474662505754169,6.085450245962011
606162,2019.0,Yefry Ramirez,7.0,9.0,18.0,4.0,4,0.48100000000000004,0.267,-0.2,6.605826254409509,5.38,5.32,6.9727813235443925,7.142844495922914,6.34953776764454,7.240789984081935,6.447483255803563,7.571057072913984,7.680175173186649,6.777750344635612,6.886868444908275
669214,2019.0,Conner Menez,6.923076923076923,6.923076923076923,13.0,4.0,5,0.29,0.25,-0.2,6.98616813475139,5.44,5.32,7.353123203886272,7.260141980997563,6.887111105131149,6.3449847382849915,5.971953862418577,7.6583491636389045,6.638800211946156,7.285318287772489,6.265769336079742
664918,2019.0,Kyle Keller,6.750000000000002,6.750000000000002,5.333333333333332,3.0,3,0.214,0.33299999999999996,-0.2,11.091937365520621,7.15,5.53,11.458892434655505,12.418072580546333,10.410014924591703,9.327330623572683,7.319272967618051,12.936299491255664,9.49299753710725,10.928241835301034,7.484939881152618
462136,2019.0,Marco Estrada,6.845070422535212,7.225352112676057,23.666666666666664,7.0,9,0.193,0.127,-0.2,7.526796520450198,8.32,7.29,7.893751589585081,6.891893211499074,6.632924655360732,6.231425091704978,5.972456535566636,7.186425052837472,6.450617535031439,6.92745649669913,6.191648978893097
606959,2019.0,Rookie Davis,6.750000000000002,6.750000000000002,10.666666666666664,3.0,4,0.452,0.33299999999999996,-0.2,7.2481873655206215,5.28,5.66,7.615142434655504,7.4280488718884445,7.30809376791869,7.893581775141347,7.773626671171593,7.815520688477385,8.33415678874267,7.695565584507631,8.214201684772915
572125,2019.0,Sam Selman,6.75,6.75,4.0,2.0,2,0.2,0.28600000000000003,-0.2,9.21693736552062,6.21,5.19,9.583892434655503,9.691538292902816,7.9065981542764785,8.356625872176085,6.571685733549748,10.112630945810903,8.625445470318768,8.327690807184563,6.8405053316924285
623364,2019.0,Brad Wieck,6.230769230769231,6.576923076923077,26.0,7.0,6,0.32899999999999996,0.212,-0.2,5.255398903982158,4.29,3.5,5.6223539731170415,6.049676701141423,4.725858175621575,5.392521180693658,4.0687026551738095,6.507234797581972,5.775117746324528,5.183416272062124,4.45129922080468
572143,2019.0,Burch Smith,7.8157894736842115,7.8157894736842115,12.666666666666664,3.0,3,0.325,0.158,-0.2,6.6906215760469365,6.6,5.46,7.05757664518182,7.335451541968791,6.489953581566841,7.091602803021999,6.246104842620049,7.775962169648658,7.504297679043862,6.930464209246708,6.658799718641912
660853,2019.0,Enyel De Los Santos,7.363636363636364,7.363636363636364,11.0,4.0,3,0.387,0.364,-0.2,7.671482820066075,4.94,5.07,8.038437889200956,8.04200084959831,5.886578955802126,7.191034338981535,5.035612445185351,8.451220797931647,7.503184795666778,6.295798904135463,5.347762901870594
571974,2019.0,John Ryan Murphy,27.0,27.0,3.0,3.0,4,0.105,0.273,-0.2,19.21693736552062,13.53,9.65,19.583892434655503,22.678166243357612,22.25165920702071,20.81241770871778,20.38591067238088,23.439942640309297,21.36136873646733,23.013435603972393,20.934861700130426
592346,2019.0,Chi Chi Gonzalez,8.074766355140184,8.074766355140184,35.66666666666668,9.0,9,0.444,0.243,-0.2,7.310395309445852,6.1,6.47,7.677350378580735,7.612150870208374,6.711339959125924,7.446222743129285,6.545411832046835,8.013527104594488,7.828671606408852,7.112716193512038,6.927860695326402
657585,2019.0,Reed Garrett,8.217391304347826,8.804347826086957,15.333333333333332,3.0,9,0.434,0.13,-0.2,7.195198235085838,7.64,6.72,7.562153304220721,7.913631994814361,10.905224005992137,8.055539156498284,11.04713116767606,8.36253858491936,8.520633053476146,11.354130596097136,11.512225064653922
664129,2019.0,Geoff Hartlieb,8.333333333333334,8.333333333333334,27.0,7.0,8,0.47600000000000003,0.304,-0.2,5.624344772928028,3.95,4.04,5.991299842062911,6.713521166306537,6.1372603434168544,6.377160285044871,5.800899462155188,7.204718256133548,6.82998879121198,6.628457433243866,6.2537279683222975
621366,2019.0,Ryan Borucki,10.799999999999999,13.5,6.666666666666667,2.0,5,0.39299999999999996,0.16699999999999998,-0.2,8.01693736552062,7.71,6.51,8.383892434655504,10.683115571930497,13.855705363990987,10.47107553948209,13.643665331542582,11.3542007800433,11.117973405435102,14.526790572103792,14.290563197495592
656814,2019.0,Luis Ortiz,10.799999999999999,10.799999999999999,3.3333333333333335,2.0,2,0.3,0.4,-0.2,13.71693736552062,8.91,8.75,14.083892434655503,15.077424105711227,12.935495939359619,12.48940739846566,10.347479232114052,15.599569484472466,12.716338496741262,13.457641318120858,10.574410330389654
639373,2019.0,Gerson Bautista,11.0,11.0,9.0,2.0,3,0.33299999999999996,0.16699999999999998,-0.2,7.550270698853954,7.32,6.9,7.917225767988836,8.16611309135591,8.420597443382796,8.609189415024968,8.863673767051854,8.603317115331782,9.096935020794334,8.857801467358668,9.35141937282122
605441,2019.0,Yacksel Rios,13.499999999999996,23.624999999999993,2.6666666666666674,2.0,2,0.16699999999999998,0.4,-0.2,15.966937365520616,9.96,7.18,16.3338924346555,19.6797809746086,17.00237076666909,17.983258392203226,15.30584818426372,20.470258987603906,18.58021458901773,17.7928487796644,15.90280438107822
642226,2019.0,Matt Wotherspoon,15.428571428571427,15.428571428571427,4.666666666666667,2.0,2,0.23800000000000002,0.33299999999999996,-0.2,9.859794508377762,6.85,6.21,10.226749577512646,12.485117745538123,10.955169055286976,12.797498472564799,11.267549782313651,13.1515426397057,13.49955654147525,11.621593949454553,11.969607851224103
572086,2019.0,Brady Rodgers,16.2,16.2,5.0,4.0,3,0.33299999999999996,0.5,-0.2,13.81693736552062,6.61,5.67,14.183892434655503,16.12019610483089,11.378267938479281,13.575872989249529,8.833944822897923,16.749883199456214,13.915329918131937,12.007955033104608,9.17340175178033
622774,2019.0,Jose Fernandez,17.18181818181818,19.63636363636363,3.6666666666666674,1.0,1,0.2,0.1,-0.2,10.580573729156983,12.47,8.93,10.947528798291867,10.24293895836425,9.269335246386248,10.15175711381652,9.178153401838516,10.571380131646972,10.469797201759974,9.59777641966897,9.496193489781971
543219,2019.0,Sean Gilmartin,19.285714285714285,19.285714285714285,2.3333333333333335,2.0,2,0.308,0.25,-0.2,16.074080222663476,11.77,7.99,16.441035291798357,19.129353374306852,16.06945599380456,16.954500202976394,13.894602822474102,19.84482252475516,17.42188451211023,16.784925144252867,14.361987131607933
519096,2019.0,Dan Otero,5.472972972972973,5.837837837837839,24.666666666666664,5.0,8,0.546,0.2,-0.2,5.4466670952503495,4.83,4.57,5.813622164385233,5.743349726841849,6.166631799084224,5.891962746679228,6.315244818921604,6.14414729373676,6.309712555651735,6.567429365979134,6.73299462789411
656977,2019.0,Chad Sobotka,5.538461538461538,6.230769230769231,26.0,5.0,4,0.44799999999999995,0.217,-0.2,5.140014288597543,4.41,4.07,5.506969357732427,5.268644960509621,4.2194326101630555,4.862651146106374,3.813438795759808,5.650272891357721,5.197967485740584,4.601060541011155,4.148755135394017
596720,2019.0,Dovydas Neverauskas,10.60714285714286,10.60714285714286,9.333333333333332,2.0,4,0.382,0.14300000000000002,-0.2,6.752651651234906,6.96,5.39,7.11960672036979,9.00379524939572,10.259560844858859,9.108677572376568,10.364443167839706,9.627537585683989,9.744383803421686,10.883303181147127,11.000149398884822
543883,2019.0,Nick Vincent,5.4,5.68421052631579,31.666666666666664,7.0,7,0.366,0.19399999999999998,-0.2,5.237989997099568,4.63,4.16,5.604945066234451,5.666213800047972,4.877082370339485,5.3559037755062775,4.566772345797791,6.082016228444606,5.736309233564162,5.29288479873612,4.947177803855676
591693,2019.0,Edubray Ramos,5.142857142857142,5.7857142857142865,14.0,4.0,5,0.255,0.14800000000000002,-0.2,6.931223079806335,7.06,5.83,7.298178148941218,6.965704565727821,6.619318752423293,6.615504837048137,6.269119023743608,7.336592927498678,6.946446022033388,6.990207114194151,6.60006020872886
657571,2019.0,Caleb Ferguson,4.954128440366972,5.449541284403669,36.333333333333336,6.0,6,0.375,0.182,-0.2,5.281157549006858,4.95,4.55,5.648112618141742,5.6172958460647315,5.027774332389978,5.669863822825279,5.0803423091505255,6.022594108746933,6.081158498665286,5.433072595072178,5.4916369849905315
642607,2019.0,Dario Agrazal,4.5,4.666666666666666,54.0,11.0,10,0.39299999999999996,0.145,-0.2,6.08730773589099,6.25,5.79,6.4542628050258735,5.588328261141434,4.686498580168716,5.6145084201018705,4.712678739129152,5.898364893002368,5.927531414751292,4.99653521202965,5.025701733778574
657053,2019.0,Touki Toussaint,5.615999999999998,6.047999999999998,41.66666666666668,5.0,10,0.441,0.109,-0.2,4.9929373655206195,5.64,4.88,5.359892434655503,4.717557785965247,5.420786519424604,4.971274891476307,5.674503624935664,5.053100390021649,5.335758928770233,5.756329123481006,6.038987662229591
592468,2019.0,Nick Kingham,7.275449101796406,7.275449101796406,55.66666666666668,11.0,15,0.41200000000000003,0.162,-0.2,5.480410419412835,5.35,5.1,5.847365488547718,5.899806491652089,5.87199444089538,5.899587764362638,5.871775713605929,6.314601943485423,6.314358266040436,6.286789892728714,6.286546215283727
641755,2019.0,Tyler Kinley,4.170731707317073,4.170731707317073,41.0,5.0,6,0.368,0.109,-0.2,5.094986146008425,5.75,5.48,5.461941215143308,4.674807661834016,4.469459328577527,4.909313469860734,4.7039651366042445,4.9938330987784205,5.255088913168116,4.788484765521932,5.049740579911627
457754,2019.0,Jon Edwards,2.25,2.25,8.0,2.0,4,0.435,0.222,-0.2,8.21693736552062,7.21,6.54,8.583892434655503,8.433660498278984,9.898720359652645,7.926711547703734,9.391771409077394,8.825337109404972,8.2605606458666,10.290396970778634,9.725620507240262
664157,2019.0,Travis Bergen,5.491525423728814,5.491525423728814,19.666666666666664,4.0,7,0.368,0.174,-0.2,5.555920416368078,5.25,4.75,5.922875485502962,6.112017754535463,6.824433249072646,6.324171517616776,7.036587012153959,6.542406678292478,6.778760756752366,7.254822172829661,7.491176251289549
656257,2019.0,Jeff Brigham,5.530120481927712,5.855421686746989,27.666666666666664,7.0,8,0.33299999999999996,0.2,-0.2,5.385612064315801,4.62,3.97,5.752567133450684,5.934656009896349,5.372280989967864,5.237082720157472,4.674707700228987,6.36424035530127,5.587095092074078,5.801865335372785,5.024720072145592
605347,2019.0,Jorge Lopez,6.612244897959184,7.163265306122449,98.0,21.0,34,0.456,0.21899999999999997,-0.2,5.4414271614389875,4.61,4.54,5.808382230573871,6.0391355787169845,6.525095482527281,5.839980615832401,6.325940519642697,6.474271065641647,6.25239855657256,6.960230969451943,6.738358460382856
623470,2019.0,Jake Newberry,3.2142857142857144,3.2142857142857144,28.0,6.0,8,0.341,0.14300000000000002,-0.2,5.502651651234906,5.71,4.74,5.869606720369789,5.643933404558389,5.552539039629053,5.417380718859876,5.32598635393054,6.027004440424234,5.77460895861342,5.935610075494898,5.683214593684084
554340,2019.0,Yimi Garcia,3.5147928994082838,3.994082840236686,56.333333333333336,14.0,11,0.3,0.16899999999999998,-0.2,5.187351566704052,4.9,3.67,5.554306635838935,4.226516391962334,2.8371314857532317,3.7658508659268715,2.376465959717769,4.483869284271025,3.970655781465414,3.0944843780619227,2.581270875256312
592612,2019.0,Josh Osich,4.952662721893491,5.431952662721893,56.333333333333336,14.0,14,0.41600000000000004,0.226,-0.2,5.364866359603461,4.33,4.02,5.7318214287383435,5.281745458869347,4.394556277540278,4.881628642074164,3.994439460745096,5.639218952079762,5.193460931404521,4.752029770750695,4.306271750075453
595881,2019.0,Tyler Beede,5.605536332179931,5.9792387543252605,96.33333333333331,20.0,27,0.441,0.19399999999999998,-0.2,5.4280100298804825,4.86,4.87,5.794965099015365,5.891203400913788,5.835285399330859,5.810216032948608,5.7542980313656775,6.310994797330673,6.220769224876576,6.255076795747742,6.164851223293645
622072,2019.0,Alex Wood,5.803738317757007,6.308411214953269,35.66666666666668,11.0,11,0.382,0.297,-0.2,6.38516166458604,4.45,4.68,6.752116733720923,6.945451910588975,5.844460797043757,6.689919869038047,5.588928755492829,7.376319118070493,7.091638614078697,6.275328004525274,5.990647500533479
622251,2019.0,Josh Staumont,3.446808510638298,6.319148936170214,15.666666666666664,4.0,5,0.34,0.2,-0.2,5.9616182165844505,5.19,4.48,6.328573285719333,6.7307761767254455,6.421239918027782,6.458717693627728,6.149181434930064,7.185468860979704,6.882376749268673,6.87593260228204,6.572840490571009
517593,2019.0,Danny Salazar,4.5,4.5,4.0,2.0,2,0.41700000000000004,0.33299999999999996,-0.2,10.96693736552062,7.46,7.46,11.333892434655503,11.630054793868446,9.845114655242108,10.825784002182873,9.040843863556535,12.072651466838082,11.17663774999351,10.287711328211742,9.39169761136717
593679,2019.0,Gabriel Ynoa,5.931818181818182,6.75,88.0,21.0,30,0.45799999999999996,0.18100000000000002,-0.2,5.84193736552062,5.37,5.02,6.208892434655503,5.979900677061124,6.092441491634075,5.7637470848397285,5.87628789941268,6.362593179279735,6.121783012383465,6.475133993852685,6.234323826956416
459429,2019.0,Jake McGee,4.384615384615384,5.538461538461538,39.0,10.0,12,0.35,0.179,-0.2,5.832321980905236,5.36,4.55,6.199277050040118,5.902664704158804,5.47090667013234,5.743407917026202,5.311649882999737,6.277643746390369,6.100220585874559,5.845885712363905,5.668462551848094
472551,2019.0,Fernando Abad,4.05,4.05,6.666666666666667,2.0,1,0.5,0.28600000000000003,-0.2,7.11693736552062,5.31,5.31,7.483892434655504,6.022398486558959,3.536916444971058,5.96527462976308,3.4797925881751786,6.264499837898441,6.200859880091565,3.77901779631054,3.715377838503663
607188,2019.0,Jake Faria,4.050000000000001,4.050000000000001,13.333333333333332,3.0,4,0.39,0.231,-0.2,5.99193736552062,5.01,5.03,6.358892434655504,6.142832914854393,6.04686883167859,6.171229391165955,6.0752653079901515,6.527000593513913,6.558636247261685,6.43103651033811,6.462672164085882
642008,2019.0,Jacob Rhame,4.2631578947368425,5.68421052631579,6.333333333333332,1.0,2,0.33299999999999996,0.111,-0.2,7.953779470783779,8.74,8.93,8.32073453991866,6.891316402013215,7.816617367091318,7.429075104775746,8.354376069853847,7.137076631288087,7.736177306096806,8.06237759636619,8.661478271174907
664856,2019.0,Chance Adams,7.544117647058824,7.941176470588236,22.666666666666664,5.0,7,0.35100000000000003,0.172,-0.2,6.0845844243441505,5.77,5.13,6.451539493479033,6.229193928673817,6.273789725404608,6.24024052922664,6.284836325957431,6.612644560087161,6.624951243013056,6.657240356817952,6.669547039743847
640470,2019.0,Adbert Alzolay,7.147058823529412,7.147058823529412,11.333333333333332,4.0,4,0.324,0.28600000000000003,-0.2,7.805172659638268,5.68,5.2,8.172127728773152,8.376605169981984,7.116647425069274,8.239345800305951,6.97938805539324,8.808743372175835,8.655826867850951,7.5487856272631255,7.39586912293824
596027,2019.0,Dillon Maples,6.750000000000001,6.750000000000001,9.333333333333332,2.0,2,0.737,0.667,-0.2,6.859794508377764,4.72,5.22,7.2267495775126465,6.953777201833335,6.1888028567077615,6.025298947905269,5.260324602779695,7.331452848292511,6.297063361677057,6.5664785031669375,5.532089016551483
657024,2019.0,Erik Swanson,6.244897959183674,6.979591836734693,49.0,15.0,19,0.364,0.242,-0.2,6.0332638961328655,4.58,4.29,6.400218965267748,6.545801580675328,6.222786779291637,6.018369969194499,5.695355167810808,6.9712216679611245,6.383626092602947,6.648206866577434,6.0606112912192565
453385,2019.0,Clayton Richard,5.955882352941177,6.5514705882352935,45.333333333333336,9.0,15,0.5579999999999999,0.243,-0.2,6.283113836108855,5.33,5.57,6.650068905243739,6.12860967309247,6.667987522530922,6.152765637657399,6.692143487095851,6.47794049923494,6.504851927347887,7.017318348673392,7.04422977678634
594056,2019.0,Reymin Guduan,11.812500000000002,11.812500000000002,5.333333333333332,3.0,5,0.353,0.33299999999999996,-0.3,10.529437365520621,6.58,5.31,10.896392434655505,13.791514480555605,15.31975172063122,11.690882215097734,13.219119455173349,14.530573696355233,12.19032294579412,16.05881093643085,13.718560185869736
657140,2019.0,Kyle Wright,9.72,9.72,16.666666666666664,4.0,6,0.396,0.235,-0.3,7.176937365520621,6.09,6.32,7.543892434655504,8.092188318379756,8.367031418568793,8.037278286933066,8.312121387122104,8.563545785982798,8.502372183910929,8.838388886171835,8.777215284099965
450212,2019.0,Pat Neshek,5.0,5.5,18.0,5.0,6,0.418,0.185,-0.3,6.161381809965064,5.54,5.05,6.528336879099948,6.657447808492644,6.189709938297307,6.420006607102885,5.952268736907548,7.080988975552904,6.816462928369964,6.613251105357567,6.348725058174627
519166,2019.0,Neil Ramirez,5.3999999999999995,5.76,25.0,7.0,7,0.233,0.16699999999999998,-0.3,6.73693736552062,6.45,5.47,7.103892434655503,7.02872088848796,6.029154410857211,6.536342274393474,5.536775796762724,7.428959615548701,6.880415522352218,6.429393137917952,5.880849044721469
595001,2019.0,Josh A. Smith,5.884615384615385,6.576923076923077,26.0,8.0,10,0.35700000000000004,0.242,-0.3,6.409245057828313,4.94,4.31,6.776200126963196,7.197823989628096,6.824793113761682,7.033281408507284,6.66025053264087,7.654732018226358,7.471420114806026,7.281701142359944,7.098389238939612
572193,2019.0,Ryan Tepera,6.0,6.0,12.0,4.0,4,0.34299999999999997,0.267,-0.3,7.300270698853954,5.46,4.99,7.667225767988836,8.320577286926131,7.130617194508574,7.246399775226431,6.056439682808873,8.803918418959759,7.607209804449759,7.6139583265422,6.4172497120322
657228,2019.0,Jake Jewell,7.2,7.2,15.0,5.0,6,0.674,0.455,-0.3,7.21693736552062,4.35,3.8,7.583892434655503,7.104248109941005,6.5429626657066,6.351093886560649,5.789808442326246,7.458348749886439,6.619282452782809,6.8970633056520345,6.057997008548404
453214,2019.0,Steven Wright,8.526315789473685,8.526315789473685,6.333333333333332,3.0,2,0.348,0.375,-0.3,10.164305786573253,6.53,5.7,10.531260855708137,11.808692874303876,8.62873068148724,11.025232103288921,7.845269910472284,12.363222679562055,11.490392776131387,9.18326048674542,8.310430583314751
641571,2019.0,Heath Fillmyer,9.0,9.0,15.0,5.0,6,0.431,0.263,-0.3,8.01693736552062,6.21,5.9,8.383892434655504,8.648353795172582,8.087068350938178,8.472656134374741,7.911370690140338,9.087334344840357,8.891594905189145,8.526048900605954,8.33030946095474
623430,2019.0,Ryan Dull,13.5,14.4,10.0,4.0,7,0.275,0.235,-0.3,8.71693736552062,6.91,5.56,9.083892434655503,11.79166526442567,13.192749070348798,11.399379707738213,12.800463513661338,12.509353611990754,12.0723201608874,13.91043741791388,13.473403966810528
641851,2019.0,Kyle McGowin,10.125,10.6875,16.0,7.0,6,0.442,0.368,-0.3,7.59193736552062,4.27,3.84,7.958892434655503,9.489263960149104,7.338058856179351,8.399335135709773,6.24813003174002,10.072646498206955,8.858389823492708,7.921441394237202,6.707184719522953
456051,2019.0,Hector Noesi,10.285714285714285,10.285714285714285,21.0,6.0,6,0.32299999999999995,0.188,-0.3,7.21693736552062,6.54,5.91,7.583892434655503,7.397706760093987,6.3777409665932225,6.979568430145498,5.959602636644734,7.7852821392150435,7.319446896849561,6.765316345714279,6.299481103348796
542881,2019.0,Tyler Anderson,11.758064516129034,11.758064516129034,20.666666666666664,8.0,10,0.414,0.348,-0.3,7.620163171972234,4.81,4.94,7.987118241107116,9.855343900585005,9.386046992236937,8.859452988363492,8.390156080015423,10.477265357187715,9.36777347080303,10.007968448839646,8.89847656245496
